[Logging Service: 172]
[2026-06-01 19:28:34.738 Z] [INFO] [cadence.virtuoso.ade.loggingservice] - HistoryRecorderManager init {"dbBasePath": "/home/hrahimi/projects/POTENTIOSTAT_26/Potentiostat_Top/top/maestro/results/maestro"}
[2026-06-01 19:28:34.738 Z] [PROCESS] [cadence.virtuoso.ade.loggingservice] - Logging Service has successfully started. Waiting for incoming messages ... {"hostname": "il2244vt26_hrahimi", "processid": 1712820, "logfile": "/home/hrahimi/projects/POTENTIOSTAT_26/logs_hrahimi/logs0/LoggingService172.log"}
[2026-06-01 20:34:33.998 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:35.003 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:40.074 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:48.454 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:50.087 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:54.463 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:57.673 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:58.682 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:34:59.689 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:00.698 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:01.706 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:08.390 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:09.395 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:10.405 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:11.427 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:12.440 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:13.444 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:21.514 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:22.519 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:28.606 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:35:29.610 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:07.490 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:12.005 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:13.012 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:20.706 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:21.716 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:26.809 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:27.836 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:40.772 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:45.285 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:46.291 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:50.590 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:36:51.595 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert location failed {"reason": "database is locked"}
[2026-06-01 20:37:02.767 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:11.394 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:12.401 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:13.409 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:20.268 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:21.273 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:22.279 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:36.761 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:44.328 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:45.331 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:48.850 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:37:57.292 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:16.822 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:18.381 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:27.142 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:28.147 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:32.522 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:33.528 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:38.346 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:39.351 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:44.859 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:52.488 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:53.496 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:38:54.502 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:05.396 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:06.405 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:07.410 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:20.048 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:21.052 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:27.476 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:32.927 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:41.660 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:42.667 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:39:49.093 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:02.537 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:08.097 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:09.103 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:11.677 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:12.682 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:29.240 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:30.531 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:40.601 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:41.616 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:42.621 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:40:47.976 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert location failed {"reason": "database is locked"}
[2026-06-01 20:40:48.980 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:00.056 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:05.616 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:08.525 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:09.530 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:18.634 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:24.679 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:41:44.691 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:00.200 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:05.571 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:06.579 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:07.586 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:08.592 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:09.599 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:17.886 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:19.409 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:31.222 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:38.736 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:44.827 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:45.840 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:50.324 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:51.327 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:56.355 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:42:57.364 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:05.435 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:06.447 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:14.533 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:15.555 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:25.383 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
[2026-06-01 20:43:26.388 Z] [ERROR] [cadence.virtuoso.ade.loggingservice] - historySqliteRecorder::insert failed {"reason": "database is locked"}
